t,x,y
222,1085,705
223,1089,703
224,1093,703
225,1097,703
226,1101,703
227,1109,703
228,1113,703
228,1117,703
229,1121,703
231,1123,703
232,1127,703
232,1135,703
234,1137,703
235,1141,701
236,1145,701
236,1151,701
237,1153,701
238,1156,701
239,1160,701
240,1164,699
241,1170,699
243,1172,699
244,1178,699
244,1180,699
246,1184,699
247,1186,699
247,1192,699
248,1194,699
249,1200,699
251,1202,697
251,1203,697
252,1205,697
253,1211,697
254,1213,697
255,1217,697
256,1219,697
257,1223,697
258,1225,697
259,1226,697
260,1230,697
261,1234,697
262,1236,697
263,1238,697
264,1239,697
265,1243,697
266,1245,697
267,1247,697
268,1251,697
269,1253,697
270,1254,697
271,1256,697
272,1258,697
273,1259,697
274,1261,697
275,1263,697
276,1264,697
278,1266,697
279,1267,697
280,1269,697
281,1270,697
283,1272,697
285,1273,697
285,1275,697
288,1276,697
288,1278,697
290,1279,697
292,1280,697
294,1281,697
295,1283,697
297,1284,697
299,1284,698
299,1286,698
301,1287,698
301,1289,698
303,1290,698
304,1292,698
306,1293,698
307,1294,698
310,1296,698
312,1297,698
313,1298,698
314,1300,698
315,1300,700
316,1302,700
316,1303,700
317,1305,700
318,1307,700
320,1308,700
321,1310,700
322,1312,700
322,1313,700
325,1315,700
325,1316,700
327,1318,700
327,1319,700
328,1321,700
330,1323,700
330,1324,700
332,1326,700
332,1328,700
334,1329,700
334,1331,700
335,1333,700
336,1334,700
337,1336,700
338,1340,700
339,1342,700
340,1346,700
341,1348,700
342,1349,700
344,1351,700
344,1355,700
345,1357,700
346,1361,700
348,1363,700
349,1366,700
349,1368,700
350,1372,700
351,1374,700
352,1378,700
353,1382,700
354,1384,700
356,1388,700
356,1390,700
357,1396,700
359,1398,700
359,1402,700
361,1406,700
361,1410,700
362,1411,700
363,1417,700
364,1419,700
365,1423,700
367,1427,698
367,1431,698
368,1435,698
369,1439,698
370,1443,698
371,1445,698
372,1447,698
373,1453,698
374,1457,698
376,1458,698
377,1462,698
377,1466,698
378,1470,698
379,1472,698
380,1476,698
381,1480,698
382,1482,698
384,1486,698
385,1488,698
385,1492,698
386,1494,698
388,1498,698
388,1500,698
389,1501,698
390,1503,698
391,1507,698
392,1509,698
394,1510,698
394,1514,698
395,1516,698
397,1518,698
397,1520,698
398,1521,698
399,1523,698
401,1525,698
401,1526,698
403,1528,698
403,1530,698
404,1531,698
405,1533,698
409,1534,698
409,1535,698
411,1537,698
415,1538,698
421,1539,698
461,1540,698
483,1540,698
486,1541,699
491,1542,699
493,1543,699
496,1544,699
496,1546,699
501,1547,699
503,1547,700
504,1548,700
506,1550,700
508,1551,700
513,1553,700
513,1553,701
514,1554,701
515,1556,701
517,1557,701
519,1559,701
520,1559,702
521,1560,702
522,1562,702
527,1563,703
531,1564,703
532,1566,703
535,1566,705
535,1567,705
541,1568,705
544,1568,706
544,1570,707
545,1572,707
550,1573,707
551,1573,709
557,1574,709
560,1575,709
561,1575,710
567,1575,711
569,1576,711
577,1576,712
579,1577,712
584,1577,713
589,1578,713
596,1579,713
608,1580,713
674,1580,713
