t,x,y
278,1242,1022
279,1241,1023
281,1241,1025
282,1239,1025
283,1239,1026
284,1238,1026
285,1238,1028
287,1238,1029
288,1236,1031
290,1235,1031
291,1235,1032
292,1235,1034
294,1233,1034
295,1233,1035
298,1232,1035
299,1232,1037
300,1230,1037
301,1230,1038
304,1230,1040
305,1229,1040
306,1229,1041
308,1227,1041
312,1226,1041
313,1226,1043
316,1226,1044
319,1225,1044
322,1224,1044
323,1224,1045
352,1223,1045
353,1223,1044
355,1223,1043
356,1222,1043
359,1221,1041
363,1221,1040
365,1220,1040
367,1220,1039
369,1218,1039
371,1217,1038
374,1216,1038
378,1216,1037
380,1215,1037
383,1215,1036
384,1214,1036
389,1212,1036
391,1212,1035
392,1211,1035
403,1210,1035
406,1210,1034
420,1209,1034
431,1209,1033
436,1209,1032
437,1209,1031
441,1208,1031
442,1208,1029
445,1208,1028
446,1208,1027
450,1208,1026
453,1208,1025
455,1208,1024
457,1208,1022
461,1208,1021
463,1208,1020
465,1209,1020
466,1209,1019
468,1209,1018
470,1209,1017
473,1210,1017
474,1210,1015
475,1210,1014
477,1210,1012
480,1210,1011
483,1210,1010
484,1211,1009
486,1211,1007
489,1211,1006
490,1213,1006
491,1213,1004
493,1213,1003
496,1213,1002
497,1214,1000
498,1214,999
501,1214,997
502,1215,997
504,1215,996
506,1215,995
507,1217,995
508,1217,993
509,1217,991
511,1217,990
512,1218,990
513,1218,988
515,1218,987
517,1218,986
518,1220,986
519,1220,984
521,1220,983
522,1221,983
524,1221,982
526,1221,980
529,1221,979
530,1221,978
531,1223,978
532,1223,976
536,1223,975
538,1224,975
539,1224,974
542,1224,972
543,1225,972
547,1225,971
549,1225,970
550,1226,970
554,1226,969
557,1227,969
560,1227,968
568,1228,968
570,1228,967
576,1229,967
582,1229,966
589,1230,966
592,1230,965
599,1231,965
604,1231,964
610,1232,964
628,1232,964
